dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual_sum,registered_sum,cnt_sum
2012-01-25,spring,2012,January,8,not holiday,Wednesday,workingday,clear,0.24,0.2273,0.7,0.2537,18,495,513,467,3803,4270
2012-01-25,spring,2012,January,9,not holiday,Wednesday,workingday,clear,0.24,0.2273,0.7,0.2537,18,218,236,467,3803,4270
2012-01-25,spring,2012,January,10,not holiday,Wednesday,workingday,mist,0.26,0.2273,0.7,0.3284,30,111,141,467,3803,4270
2012-01-25,spring,2012,January,11,not holiday,Wednesday,workingday,mist,0.3,0.2727,0.61,0.2985,52,105,157,467,3803,4270
2012-01-25,spring,2012,January,12,not holiday,Wednesday,workingday,clear,0.32,0.3333,0.53,0.1343,46,147,193,467,3803,4270
2012-01-25,spring,2012,January,13,not holiday,Wednesday,workingday,clear,0.34,0.3333,0.49,0.1343,63,149,212,467,3803,4270
2012-01-25,spring,2012,January,14,not holiday,Wednesday,workingday,clear,0.34,0.3485,0.49,0.0896,53,107,160,467,3803,4270
2012-01-25,spring,2012,January,15,not holiday,Wednesday,workingday,clear,0.36,0.3788,0.46,0.0,30,125,155,467,3803,4270
2012-01-25,spring,2012,January,16,not holiday,Wednesday,workingday,clear,0.34,0.3333,0.53,0.1642,29,217,246,467,3803,4270
2012-01-25,spring,2012,January,17,not holiday,Wednesday,workingday,clear,0.36,0.3485,0.53,0.1642,27,443,470,467,3803,4270
2012-01-25,spring,2012,January,18,not holiday,Wednesday,workingday,clear,0.32,0.3333,0.66,0.1343,24,415,439,467,3803,4270
2012-01-25,spring,2012,January,19,not holiday,Wednesday,workingday,mist,0.34,0.3636,0.53,0.0,5,311,316,467,3803,4270
2012-01-25,spring,2012,January,20,not holiday,Wednesday,workingday,clear,0.32,0.3182,0.61,0.194,10,225,235,467,3803,4270
2012-01-25,spring,2012,January,21,not holiday,Wednesday,workingday,clear,0.3,0.3333,0.65,0.0,19,166,185,467,3803,4270
2012-01-25,spring,2012,January,22,not holiday,Wednesday,workingday,clear,0.3,0.3182,0.65,0.0896,12,101,113,467,3803,4270
2012-01-25,spring,2012,January,23,not holiday,Wednesday,workingday,mist,0.28,0.3182,0.65,0.0,3,63,66,467,3803,4270
2012-01-26,spring,2012,January,0,not holiday,Thursday,workingday,mist,0.28,0.2879,0.75,0.1045,3,22,25,244,3831,4075
2012-01-26,spring,2012,January,1,not holiday,Thursday,workingday,mist,0.28,0.3182,0.75,0.0,5,16,21,244,3831,4075
2012-01-26,spring,2012,January,2,not holiday,Thursday,workingday,mist,0.28,0.2727,0.75,0.1642,1,6,7,244,3831,4075
2012-01-26,spring,2012,January,3,not holiday,Thursday,workingday,mist,0.28,0.303,0.75,0.0896,1,5,6,244,3831,4075
2012-01-26,spring,2012,January,4,not holiday,Thursday,workingday,clear,0.28,0.3182,0.75,0.0,0,3,3,244,3831,4075
2012-01-26,spring,2012,January,5,not holiday,Thursday,workingday,mist,0.3,0.3182,0.75,0.1045,0,28,28,244,3831,4075
2012-01-26,spring,2012,January,6,not holiday,Thursday,workingday,mist,0.28,0.3182,0.81,0.0,0,88,88,244,3831,4075
2012-01-26,spring,2012,January,7,not holiday,Thursday,workingday,mist,0.28,0.303,0.81,0.0896,11,228,239,244,3831,4075
2012-01-26,spring,2012,January,8,not holiday,Thursday,workingday,mist,0.28,0.303,0.81,0.0896,16,514,530,244,3831,4075
2012-01-26,spring,2012,January,9,not holiday,Thursday,workingday,mist,0.3,0.3333,0.81,0.0,18,256,274,244,3831,4075
2012-01-26,spring,2012,January,10,not holiday,Thursday,workingday,mist,0.3,0.303,0.81,0.1343,16,92,108,244,3831,4075
2012-01-26,spring,2012,January,11,not holiday,Thursday,workingday,mist,0.3,0.3182,0.87,0.1045,11,100,111,244,3831,4075
2012-01-26,spring,2012,January,12,not holiday,Thursday,workingday,mist,0.34,0.3333,0.81,0.1343,29,136,165,244,3831,4075
2012-01-26,spring,2012,January,13,not holiday,Thursday,workingday,mist,0.38,0.3939,0.71,0.0,17,156,173,244,3831,4075
2012-01-26,spring,2012,January,14,not holiday,Thursday,workingday,mist,0.4,0.4091,0.71,0.1045,16,112,128,244,3831,4075
2012-01-26,spring,2012,January,15,not holiday,Thursday,workingday,mist,0.42,0.4242,0.71,0.1045,22,142,164,244,3831,4075
2012-01-26,spring,2012,January,16,not holiday,Thursday,workingday,mist,0.4,0.4091,0.71,0.0896,15,209,224,244,3831,4075
2012-01-26,spring,2012,January,17,not holiday,Thursday,workingday,mist,0.42,0.4242,0.71,0.0,16,397,413,244,3831,4075
2012-01-26,spring,2012,January,18,not holiday,Thursday,workingday,mist,0.42,0.4242,0.71,0.0,12,394,406,244,3831,4075
2012-01-26,spring,2012,January,19,not holiday,Thursday,workingday,mist,0.4,0.4091,0.76,0.1045,11,302,313,244,3831,4075
2012-01-26,spring,2012,January,20,not holiday,Thursday,workingday,mist,0.4,0.4091,0.82,0.1343,8,216,224,244,3831,4075
2012-01-26,spring,2012,January,21,not holiday,Thursday,workingday,mist,0.4,0.4091,0.76,0.1045,8,184,192,244,3831,4075
2012-01-26,spring,2012,January,22,not holiday,Thursday,workingday,clear,0.38,0.3939,0.82,0.1045,3,139,142,244,3831,4075
2012-01-26,spring,2012,January,23,not holiday,Thursday,workingday,mist,0.4,0.4091,0.82,0.0,5,86,91,244,3831,4075
2012-01-27,spring,2012,January,0,not holiday,Friday,workingday,mist,0.4,0.4091,0.82,0.2537,6,32,38,269,3187,3456
2012-01-27,spring,2012,January,1,not holiday,Friday,workingday,mist,0.4,0.4091,0.87,0.2239,6,23,29,269,3187,3456
2012-01-27,spring,2012,January,2,not holiday,Friday,workingday,clear,0.42,0.4242,0.94,0.1343,2,11,13,269,3187,3456
2012-01-27,spring,2012,January,3,not holiday,Friday,workingday,mist,0.42,0.4242,0.94,0.2836,3,5,8,269,3187,3456
2012-01-27,spring,2012,January,4,not holiday,Friday,workingday,mist,0.4,0.4091,1.0,0.2985,1,3,4,269,3187,3456
2012-01-27,spring,2012,January,5,not holiday,Friday,workingday,mist,0.42,0.4242,0.94,0.3284,0,24,24,269,3187,3456
2012-01-27,spring,2012,January,6,not holiday,Friday,workingday,mist,0.42,0.4242,1.0,0.3284,0,72,72,269,3187,3456
2012-01-27,spring,2012,January,7,not holiday,Friday,workingday,mist,0.42,0.4242,1.0,0.2985,6,128,134,269,3187,3456
2012-01-27,spring,2012,January,8,not holiday,Friday,workingday,light rain,0.5,0.4848,0.88,0.2836,14,206,220,269,3187,3456
2012-01-27,spring,2012,January,9,not holiday,Friday,workingday,light rain,0.5,0.4848,0.88,0.2836,6,101,107,269,3187,3456
2012-01-27,spring,2012,January,10,not holiday,Friday,workingday,light rain,0.48,0.4697,1.0,0.1642,9,117,126,269,3187,3456
2012-01-27,spring,2012,January,11,not holiday,Friday,workingday,mist,0.48,0.4697,0.94,0.1343,10,95,105,269,3187,3456
2012-01-27,spring,2012,January,12,not holiday,Friday,workingday,mist,0.5,0.4848,0.88,0.1642,25,155,180,269,3187,3456
2012-01-27,spring,2012,January,13,not holiday,Friday,workingday,clear,0.5,0.4848,0.59,0.4627,26,175,201,269,3187,3456
2012-01-27,spring,2012,January,14,not holiday,Friday,workingday,clear,0.5,0.4848,0.55,0.5522,23,153,176,269,3187,3456
2012-01-27,spring,2012,January,15,not holiday,Friday,workingday,clear,0.48,0.4697,0.51,0.3284,27,170,197,269,3187,3456
2012-01-27,spring,2012,January,16,not holiday,Friday,workingday,clear,0.44,0.4394,0.51,0.5522,26,241,267,269,3187,3456
2012-01-27,spring,2012,January,17,not holiday,Friday,workingday,clear,0.42,0.4242,0.5,0.5821,16,406,422,269,3187,3456
2012-01-27,spring,2012,January,18,not holiday,Friday,workingday,clear,0.4,0.4091,0.5,0.4925,20,363,383,269,3187,3456
2012-01-27,spring,2012,January,19,not holiday,Friday,workingday,clear,0.36,0.3333,0.5,0.3881,10,241,251,269,3187,3456
2012-01-27,spring,2012,January,20,not holiday,Friday,workingday,clear,0.34,0.303,0.53,0.3582,6,153,159,269,3187,3456
2012-01-27,spring,2012,January,21,not holiday,Friday,workingday,clear,0.34,0.2879,0.53,0.5224,8,127,135,269,3187,3456
2012-01-27,spring,2012,January,22,not holiday,Friday,workingday,clear,0.34,0.303,0.49,0.3881,11,108,119,269,3187,3456
2012-01-27,spring,2012,January,23,not holiday,Friday,workingday,clear,0.32,0.2879,0.49,0.4179,8,78,86,269,3187,3456
2012-01-28,spring,2012,January,0,not holiday,Saturday,not workingday,clear,0.3,0.2879,0.52,0.2836,1,68,69,775,3248,4023
2012-01-28,spring,2012,January,1,not holiday,Saturday,not workingday,clear,0.3,0.303,0.52,0.1642,1,57,58,775,3248,4023
2012-01-28,spring,2012,January,2,not holiday,Saturday,not workingday,clear,0.26,0.303,0.6,0.0,3,38,41,775,3248,4023
2012-01-28,spring,2012,January,3,not holiday,Saturday,not workingday,clear,0.26,0.2879,0.6,0.0896,1,16,17,775,3248,4023
2012-01-28,spring,2012,January,4,not holiday,Saturday,not workingday,clear,0.26,0.2576,0.6,0.1642,0,8,8,775,3248,4023
2012-01-28,spring,2012,January,5,not holiday,Saturday,not workingday,clear,0.24,0.2576,0.75,0.0896,0,10,10,775,3248,4023
2012-01-28,spring,2012,January,6,not holiday,Saturday,not workingday,clear,0.24,0.2879,0.7,0.0,3,12,15,775,3248,4023
2012-01-28,spring,2012,January,7,not holiday,Saturday,not workingday,clear,0.22,0.2727,0.75,0.0,3,28,31,775,3248,4023
2012-01-28,spring,2012,January,8,not holiday,Saturday,not workingday,clear,0.2,0.2273,0.8,0.0896,9,82,91,775,3248,4023
2012-01-28,spring,2012,January,9,not holiday,Saturday,not workingday,clear,0.22,0.2727,0.8,0.0,13,145,158,775,3248,4023
2012-01-28,spring,2012,January,10,not holiday,Saturday,not workingday,clear,0.26,0.2727,0.7,0.1343,27,164,191,775,3248,4023
2012-01-28,spring,2012,January,11,not holiday,Saturday,not workingday,clear,0.3,0.303,0.56,0.1343,55,241,296,775,3248,4023
2012-01-28,spring,2012,January,12,not holiday,Saturday,not workingday,clear,0.3,0.2879,0.61,0.2836,70,244,314,775,3248,4023
2012-01-28,spring,2012,January,13,not holiday,Saturday,not workingday,clear,0.34,0.3182,0.57,0.2537,80,293,373,775,3248,4023
2012-01-28,spring,2012,January,14,not holiday,Saturday,not workingday,clear,0.38,0.3939,0.5,0.3881,123,239,362,775,3248,4023
2012-01-28,spring,2012,January,15,not holiday,Saturday,not workingday,clear,0.4,0.4091,0.47,0.3284,90,320,410,775,3248,4023
2012-01-28,spring,2012,January,16,not holiday,Saturday,not workingday,clear,0.42,0.4242,0.44,0.3582,131,276,407,775,3248,4023
2012-01-28,spring,2012,January,17,not holiday,Saturday,not workingday,clear,0.42,0.4242,0.44,0.3881,57,233,290,775,3248,4023
2012-01-28,spring,2012,January,18,not holiday,Saturday,not workingday,clear,0.42,0.4242,0.41,0.2239,40,201,241,775,3248,4023
2012-01-28,spring,2012,January,19,not holiday,Saturday,not workingday,mist,0.42,0.4242,0.41,0.5522,33,173,206,775,3248,4023
2012-01-28,spring,2012,January,20,not holiday,Saturday,not workingday,clear,0.4,0.4091,0.35,0.3881,5,115,120,775,3248,4023
2012-01-28,spring,2012,January,21,not holiday,Saturday,not workingday,clear,0.36,0.3333,0.29,0.3582,18,109,127,775,3248,4023
2012-01-28,spring,2012,January,22,not holiday,Saturday,not workingday,clear,0.34,0.3333,0.34,0.194,6,97,103,775,3248,4023
2012-01-28,spring,2012,January,23,not holiday,Saturday,not workingday,clear,0.32,0.3182,0.31,0.194,6,79,85,775,3248,4023
2012-01-29,spring,2012,January,0,not holiday,Sunday,not workingday,clear,0.3,0.2879,0.33,0.2239,15,81,96,558,2685,3243
2012-01-29,spring,2012,January,1,not holiday,Sunday,not workingday,clear,0.3,0.2727,0.28,0.3582,5,68,73,558,2685,3243
2012-01-29,spring,2012,January,2,not holiday,Sunday,not workingday,clear,0.28,0.2576,0.26,0.3284,3,48,51,558,2685,3243
2012-01-29,spring,2012,January,3,not holiday,Sunday,not workingday,clear,0.26,0.2576,0.28,0.194,4,17,21,558,2685,3243
2012-01-29,spring,2012,January,4,not holiday,Sunday,not workingday,clear,0.24,0.2576,0.3,0.0,0,5,5,558,2685,3243
2012-01-29,spring,2012,January,5,not holiday,Sunday,not workingday,clear,0.2,0.2121,0.51,0.1343,1,6,7,558,2685,3243
2012-01-29,spring,2012,January,6,not holiday,Sunday,not workingday,clear,0.2,0.2273,0.4,0.1045,1,4,5,558,2685,3243
2012-01-29,spring,2012,January,7,not holiday,Sunday,not workingday,clear,0.2,0.2121,0.37,0.1343,0,12,12,558,2685,3243
2012-01-29,spring,2012,January,8,not holiday,Sunday,not workingday,clear,0.18,0.197,0.4,0.1343,9,61,70,558,2685,3243
2012-01-29,spring,2012,January,9,not holiday,Sunday,not workingday,clear,0.18,0.197,0.43,0.1343,13,98,111,558,2685,3243
2012-01-29,spring,2012,January,10,not holiday,Sunday,not workingday,clear,0.24,0.2424,0.35,0.1343,38,153,191,558,2685,3243
2012-01-29,spring,2012,January,11,not holiday,Sunday,not workingday,clear,0.28,0.2727,0.28,0.2239,57,198,255,558,2685,3243
2012-01-29,spring,2012,January,12,not holiday,Sunday,not workingday,clear,0.32,0.303,0.26,0.2239,73,215,288,558,2685,3243
2012-01-29,spring,2012,January,13,not holiday,Sunday,not workingday,clear,0.32,0.303,0.26,0.2239,78,238,316,558,2685,3243
2012-01-29,spring,2012,January,14,not holiday,Sunday,not workingday,clear,0.32,0.303,0.26,0.2537,51,229,280,558,2685,3243
2012-01-29,spring,2012,January,15,not holiday,Sunday,not workingday,clear,0.36,0.3333,0.25,0.2836,68,242,310,558,2685,3243
2012-01-29,spring,2012,January,16,not holiday,Sunday,not workingday,clear,0.36,0.3333,0.21,0.4179,54,268,322,558,2685,3243
2012-01-29,spring,2012,January,17,not holiday,Sunday,not workingday,clear,0.36,0.3333,0.21,0.4179,33,201,234,558,2685,3243
2012-01-29,spring,2012,January,18,not holiday,Sunday,not workingday,clear,0.34,0.303,0.23,0.3582,17,151,168,558,2685,3243
2012-01-29,spring,2012,January,19,not holiday,Sunday,not workingday,clear,0.32,0.303,0.29,0.2537,14,145,159,558,2685,3243
2012-01-29,spring,2012,January,20,not holiday,Sunday,not workingday,clear,0.3,0.2879,0.39,0.2239,13,98,111,558,2685,3243
2012-01-29,spring,2012,January,21,not holiday,Sunday,not workingday,clear,0.3,0.2879,0.33,0.2836,0,69,69,558,2685,3243
2012-01-29,spring,2012,January,22,not holiday,Sunday,not workingday,clear,0.32,0.2879,0.26,0.3881,7,57,64,558,2685,3243
2012-01-29,spring,2012,January,23,not holiday,Sunday,not workingday,clear,0.3,0.2727,0.33,0.3284,4,21,25,558,2685,3243
2012-01-30,spring,2012,January,0,not holiday,Monday,workingday,mist,0.32,0.2879,0.26,0.4179,0,10,10,126,3498,3624
2012-01-30,spring,2012,January,1,not holiday,Monday,workingday,clear,0.26,0.2273,0.6,0.3582,0,9,9,126,3498,3624
2012-01-30,spring,2012,January,2,not holiday,Monday,workingday,clear,0.24,0.2121,0.48,0.3582,1,6,7,126,3498,3624
2012-01-30,spring,2012,January,3,not holiday,Monday,workingday,clear,0.24,0.2273,0.48,0.194,0,4,4,126,3498,3624
2012-01-30,spring,2012,January,4,not holiday,Monday,workingday,clear,0.2,0.2121,0.51,0.1343,0,5,5,126,3498,3624
2012-01-30,spring,2012,January,5,not holiday,Monday,workingday,clear,0.2,0.2121,0.51,0.1343,0,26,26,126,3498,3624
2012-01-30,spring,2012,January,6,not holiday,Monday,workingday,clear,0.22,0.2121,0.44,0.2537,0,80,80,126,3498,3624
2012-01-30,spring,2012,January,7,not holiday,Monday,workingday,clear,0.22,0.2121,0.44,0.2836,4,221,225,126,3498,3624
2012-01-30,spring,2012,January,8,not holiday,Monday,workingday,clear,0.2,0.197,0.47,0.2239,12,481,493,126,3498,3624
2012-01-30,spring,2012,January,9,not holiday,Monday,workingday,clear,0.2,0.197,0.47,0.2239,5,193,198,126,3498,3624
2012-01-30,spring,2012,January,10,not holiday,Monday,workingday,clear,0.22,0.2121,0.41,0.2836,3,82,85,126,3498,3624
2012-01-30,spring,2012,January,11,not holiday,Monday,workingday,clear,0.26,0.2576,0.38,0.0,6,93,99,126,3498,3624
2012-01-30,spring,2012,January,12,not holiday,Monday,workingday,clear,0.26,0.2273,0.35,0.3881,5,129,134,126,3498,3624
2012-01-30,spring,2012,January,13,not holiday,Monday,workingday,clear,0.3,0.2879,0.31,0.194,15,117,132,126,3498,3624
2012-01-30,spring,2012,January,14,not holiday,Monday,workingday,clear,0.32,0.3333,0.24,0.1343,15,100,115,126,3498,3624
2012-01-30,spring,2012,January,15,not holiday,Monday,workingday,clear,0.32,0.3182,0.24,0.194,7,131,138,126,3498,3624
2012-01-30,spring,2012,January,16,not holiday,Monday,workingday,clear,0.34,0.3333,0.25,0.194,11,210,221,126,3498,3624
2012-01-30,spring,2012,January,17,not holiday,Monday,workingday,clear,0.36,0.3485,0.21,0.194,16,422,438,126,3498,3624
2012-01-30,spring,2012,January,18,not holiday,Monday,workingday,clear,0.34,0.3333,0.23,0.1642,11,399,410,126,3498,3624
2012-01-30,spring,2012,January,19,not holiday,Monday,workingday,clear,0.3,0.3182,0.45,0.1045,8,298,306,126,3498,3624
2012-01-30,spring,2012,January,20,not holiday,Monday,workingday,clear,0.3,0.303,0.39,0.1642,2,179,181,126,3498,3624
2012-01-30,spring,2012,January,21,not holiday,Monday,workingday,clear,0.3,0.303,0.42,0.1642,3,159,162,126,3498,3624
2012-01-30,spring,2012,January,22,not holiday,Monday,workingday,clear,0.28,0.2727,0.48,0.2239,2,92,94,126,3498,3624
2012-01-30,spring,2012,January,23,not holiday,Monday,workingday,clear,0.26,0.2576,0.6,0.194,0,52,52,126,3498,3624
2012-01-31,spring,2012,January,0,not holiday,Tuesday,workingday,clear,0.28,0.2727,0.52,0.2537,0,15,15,324,4185,4509
2012-01-31,spring,2012,January,1,not holiday,Tuesday,workingday,clear,0.3,0.2727,0.42,0.2985,1,7,8,324,4185,4509
2012-01-31,spring,2012,January,2,not holiday,Tuesday,workingday,clear,0.3,0.2879,0.42,0.2239,0,2,2,324,4185,4509
2012-01-31,spring,2012,January,3,not holiday,Tuesday,workingday,clear,0.3,0.2879,0.45,0.2239,0,2,2,324,4185,4509
2012-01-31,spring,2012,January,4,not holiday,Tuesday,workingday,clear,0.3,0.2879,0.49,0.194,0,1,1,324,4185,4509
2012-01-31,spring,2012,January,5,not holiday,Tuesday,workingday,clear,0.3,0.2879,0.49,0.194,0,22,22,324,4185,4509
2012-01-31,spring,2012,January,6,not holiday,Tuesday,workingday,clear,0.28,0.2727,0.52,0.1642,0,104,104,324,4185,4509
2012-01-31,spring,2012,January,7,not holiday,Tuesday,workingday,clear,0.26,0.2576,0.6,0.194,6,273,279,324,4185,4509
2012-01-31,spring,2012,January,8,not holiday,Tuesday,workingday,clear,0.26,0.2727,0.6,0.1045,14,498,512,324,4185,4509
2012-01-31,spring,2012,January,9,not holiday,Tuesday,workingday,clear,0.3,0.2879,0.52,0.194,30,231,261,324,4185,4509
2012-01-31,spring,2012,January,10,not holiday,Tuesday,workingday,mist,0.32,0.3182,0.57,0.194,34,110,144,324,4185,4509
2012-01-31,spring,2012,January,11,not holiday,Tuesday,workingday,clear,0.4,0.4091,0.37,0.2836,14,125,139,324,4185,4509
2012-01-31,spring,2012,January,12,not holiday,Tuesday,workingday,clear,0.4,0.4091,0.43,0.2985,13,181,194,324,4185,4509
2012-01-31,spring,2012,January,13,not holiday,Tuesday,workingday,clear,0.46,0.4545,0.36,0.2239,27,171,198,324,4185,4509
2012-01-31,spring,2012,January,14,not holiday,Tuesday,workingday,clear,0.5,0.4848,0.29,0.3284,18,142,160,324,4185,4509
2012-01-31,spring,2012,January,15,not holiday,Tuesday,workingday,clear,0.54,0.5152,0.26,0.4478,27,150,177,324,4185,4509
2012-01-31,spring,2012,January,16,not holiday,Tuesday,workingday,clear,0.54,0.5152,0.26,0.4478,30,277,307,324,4185,4509
2012-01-31,spring,2012,January,17,not holiday,Tuesday,workingday,clear,0.54,0.5152,0.26,0.4179,41,518,559,324,4185,4509
2012-01-31,spring,2012,January,18,not holiday,Tuesday,workingday,clear,0.54,0.5152,0.24,0.3582,16,486,502,324,4185,4509
2012-01-31,spring,2012,January,19,not holiday,Tuesday,workingday,clear,0.5,0.4848,0.29,0.2836,22,306,328,324,4185,4509
2012-01-31,spring,2012,January,20,not holiday,Tuesday,workingday,clear,0.4,0.4091,0.58,0.1045,15,223,238,324,4185,4509
2012-01-31,spring,2012,January,21,not holiday,Tuesday,workingday,clear,0.46,0.4545,0.33,0.2985,3,162,165,324,4185,4509
2012-01-31,spring,2012,January,22,not holiday,Tuesday,workingday,clear,0.44,0.4394,0.35,0.2985,11,118,129,324,4185,4509
2012-01-31,spring,2012,January,23,not holiday,Tuesday,workingday,clear,0.44,0.4394,0.38,0.2537,2,61,63,324,4185,4509
2012-02-01,spring,2012,February,0,not holiday,Wednesday,workingday,clear,0.44,0.4394,0.38,0.2836,0,31,31,304,4275,4579
2012-02-01,spring,2012,February,1,not holiday,Wednesday,workingday,clear,0.44,0.4394,0.41,0.2836,0,4,4,304,4275,4579
2012-02-01,spring,2012,February,2,not holiday,Wednesday,workingday,clear,0.44,0.4394,0.44,0.2836,1,6,7,304,4275,4579
2012-02-01,spring,2012,February,3,not holiday,Wednesday,workingday,clear,0.44,0.4394,0.44,0.194,0,3,3,304,4275,4579
2012-02-01,spring,2012,February,4,not holiday,Wednesday,workingday,clear,0.4,0.4091,0.5,0.1642,0,1,1,304,4275,4579
2012-02-01,spring,2012,February,5,not holiday,Wednesday,workingday,clear,0.4,0.4091,0.5,0.1642,0,18,18,304,4275,4579
2012-02-01,spring,2012,February,6,not holiday,Wednesday,workingday,light rain,0.4,0.4091,0.54,0.1642,0,67,67,304,4275,4579
2012-02-01,spring,2012,February,7,not holiday,Wednesday,workingday,light rain,0.38,0.3939,0.62,0.0896,7,201,208,304,4275,4579
2012-02-01,spring,2012,February,8,not holiday,Wednesday,workingday,light rain,0.36,0.3636,0.73,0.1045,15,505,520,304,4275,4579
2012-02-01,spring,2012,February,9,not holiday,Wednesday,workingday,mist,0.36,0.3485,0.71,0.194,9,267,276,304,4275,4579
2012-02-01,spring,2012,February,10,not holiday,Wednesday,workingday,clear,0.4,0.4091,0.62,0.1343,9,124,133,304,4275,4579
